WigleWifi-1.6,appRelease=2.104,model=SM-A546B,release=16,device=a54x,display=BP2A.250605.031.A3.A546BXXSIEZB7,board=s5e8835,brand=samsung,star=Sol,body=3,subBody=0
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
cc:00:f1:e8:96:ce,MagentaWLAN-COQ3,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:07,6,2437,-76,48.891380887575856,8.700343363892905,309,4,,,WIFI
94:18:65:4e:39:d7,StadtApo,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,40,5200,-82,48.891380887575856,8.700343363892905,309,4,,,WIFI
5c:49:79:5e:df:2d,SFI-Pforzheim,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,40,5200,-79,48.891380887575856,8.700343363892905,309,4,,,WIFI
50:e6:36:0a:db:fc,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:07,1,2412,-67,48.891380887575856,8.700343363892905,309,4,,,WIFI
c4:06:83:2d:5a:04,HUAWEI P smart,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,11,2462,-76,48.891380887575856,8.700343363892905,309,4,,,WIFI
54:ec:2f:d0:e5:88,o2de-M104,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,1,2412,-74,48.891380887575856,8.700343363892905,309,4,,,WIFI
12:e7:c6:5c:90:11,DIRECT-11-HP PageWide Pro 477dw,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:07,6,2437,-72,48.891380887575856,8.700343363892905,309,4,,,WIFI
0e:ea:14:9f:8e:16,HaugWeiser-Gast,[ESS],2026-04-08 14:10:07,44,5220,-77,48.891380887575856,8.700343363892905,309,4,,,WIFI
6a:d7:9a:1e:b8:80,SK-Gast,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2026-04-08 14:10:07,104,5520,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
26:6a:1b:2c:e2:d8,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,11,2462,-74,48.891380887575856,8.700343363892905,309,4,,,WIFI
0e:ea:14:3f:8f:d2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,6,2437,-67,48.891380887575856,8.700343363892905,309,4,,,WIFI
54:ec:2f:90:e5:88,o2de-M103,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,1,2412,-75,48.891380887575856,8.700343363892905,309,4,,,WIFI
0e:ea:14:bf:8e:16,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,44,5220,-77,48.891380887575856,8.700343363892905,309,4,,,WIFI
54:ec:2f:90:e5:87,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,40,5200,-86,48.891380887575856,8.700343363892905,309,4,,,WIFI
d6:1a:d1:15:fd:ad,JUNG Modehaus,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,6,2437,-66,48.891380887575856,8.700343363892905,309,4,,,WIFI
d6:1a:d1:15:fd:ae,JUNG Modehaus,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,44,5220,-62,48.891380887575856,8.700343363892905,309,4,,,WIFI
dc:15:c8:f5:22:50,FRITZ!Box 6591 Cable YA,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:07,52,5260,-86,48.891380887575856,8.700343363892905,309,4,,,WIFI
1c:9d:72:57:15:38,Vodafone-1534,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:07,6,2437,-76,48.891380887575856,8.700343363892905,309,4,,,WIFI
30:68:93:8e:d1:68,TP-Link_D168,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:07,4,2427,-69,48.891380887575856,8.700343363892905,309,4,,,WIFI
6a:d7:9a:4e:b8:80,MT,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2026-04-08 14:10:07,104,5520,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
08:45:d1:d8:c8:49,Thalia_Free_WiFi,[ESS],2026-04-08 14:10:07,132,5660,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
0e:ea:14:2f:8f:d2,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,6,2437,-65,48.891380887575856,8.700343363892905,309,4,,,WIFI
c6:fb:e4:12:8f:91,Dr. Sander Patientenzugang,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,48,5240,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
1c:ed:6f:ba:97:02,Buntes Netz 1,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:07,11,2462,-72,48.891380887575856,8.700343363892905,309,4,,,WIFI
1c:ed:6f:ba:97:03,Buntes Netz 2,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:07,116,5580,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
0c:ea:14:5f:8f:d2,HaugWeiser-INT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:07,6,2437,-67,48.891380887575856,8.700343363892905,309,4,,,WIFI
6a:d7:9a:3e:b8:80,SK-Mitarbeiter2,[WPA2-PSK-CCMP-128][RSN-PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],2026-04-08 14:10:07,104,5520,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
84:a3:29:84:bd:bf,MagentaWLAN-8AF7,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:07,100,5500,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
08:45:d1:d9:b5:cb,THA-MDE-DE,[WPA2-FT/EAP+EAP/SHA256-CCMP-128][RSN-FT/EAP+EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:07,128,5640,-90,48.891380887575856,8.700343363892905,309,4,,,WIFI
0e:ea:14:cf:8f:d2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,48,5240,-73,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:bf:8f:d2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,48,5240,-74,48.89138573661234,8.700272518559593,308,4,,,WIFI
c0:25:06:ad:f4:68,SFI-Pforzheim,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:10:11,40,5200,-79,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:af:8e:16,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,44,5220,-71,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:bf:8e:16,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,44,5220,-71,48.89138573661234,8.700272518559593,308,4,,,WIFI
5c:62:8b:4f:b6:1a,WOUTEX_WLAN_B61B_5G,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,36,5180,-84,48.89138573661234,8.700272518559593,308,4,,,WIFI
34:31:c4:e2:4e:b5,FRITZ!Box 7490,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,1,2412,-68,48.89138573661234,8.700272518559593,308,4,,,WIFI
34:31:c4:e2:4e:b6,FRITZ!Box 7490,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,60,5300,-77,48.89138573661234,8.700272518559593,308,4,,,WIFI
1c:6a:1b:2c:dc:29,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,44,5220,-84,48.89138573661234,8.700272518559593,308,4,,,WIFI
b0:5d:d4:8c:41:61,Vodafone-1E36,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,60,5300,-74,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:8f:8e:16,HaugWeiser-INT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,44,5220,-73,48.89138573661234,8.700272518559593,308,4,,,WIFI
ae:8b:a9:10:a3:ea,HaugWeiser-Gast,[ESS],2026-04-08 14:10:11,1,2412,-63,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:2f:8e:16,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,11,2462,-55,48.89138573661234,8.700272518559593,308,4,,,WIFI
d4:1a:d1:15:fd:ad,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,6,2437,-69,48.89138573661234,8.700272518559593,308,4,,,WIFI
ae:8b:a9:30:a3:ea,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,1,2412,-62,48.89138573661234,8.700272518559593,308,4,,,WIFI
54:ec:2f:90:e5:8c,o2de-M103,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,40,5200,-82,48.89138573661234,8.700272518559593,308,4,,,WIFI
54:ec:2f:10:e5:8d,o2de-M100,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,40,5200,-82,48.89138573661234,8.700272518559593,308,4,,,WIFI
0c:72:74:04:89:24,FRITZ!Box 6690 DB,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,120,5600,-90,48.89138573661234,8.700272518559593,308,4,,,WIFI
80:da:c2:6b:b2:50,Vodafone-B244,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,36,5180,-84,48.89138573661234,8.700272518559593,308,4,,,WIFI
ac:8b:a9:20:a3:ea,HaugWeiser-INT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,1,2412,-72,48.89138573661234,8.700272518559593,308,4,,,WIFI
0c:ea:14:5f:8e:16,HaugWeiser-INT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,11,2462,-56,48.89138573661234,8.700272518559593,308,4,,,WIFI
b0:f2:08:7e:d6:71,StadtDr.Haug+Dr.Weiser OHG1,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,1,2412,-61,48.89138573661234,8.700272518559593,308,4,,,WIFI
dc:39:6f:57:f8:2d,FRITZ!Box 6490 Cable,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:11,100,5500,-90,48.89138573661234,8.700272518559593,308,4,,,WIFI
22:6a:1b:2c:dc:28,HKM-Shop,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,1,2412,-76,48.89138573661234,8.700272518559593,308,4,,,WIFI
5c:49:79:5e:df:2c,SFI-Pforzheim,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,1,2412,-72,48.89138573661234,8.700272518559593,308,4,,,WIFI
50:e6:36:0a:db:fc,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:11,1,2412,-57,48.89138573661234,8.700272518559593,308,4,,,WIFI
48:4a:e9:d9:2d:d0,WiFi4EU,[RSN-OWE_TRANSITION-CCMP-128][ESS],2026-04-08 14:10:11,104,5520,-72,48.89138573661234,8.700272518559593,308,4,,,WIFI
50:e6:36:0a:db:fd,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:11,48,5240,-63,48.89138573661234,8.700272518559593,308,4,,,WIFI
48:4a:e9:d9:2d:d1,,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:11,104,5520,-74,48.89138573661234,8.700272518559593,308,4,,,WIFI
48:4a:e9:d9:2d:d2,PF-WLAN,[RSN-OWE_TRANSITION-CCMP-128][ESS],2026-04-08 14:10:11,104,5520,-74,48.89138573661234,8.700272518559593,308,4,,,WIFI
48:4a:e9:d9:2d:d3,,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:11,104,5520,-74,48.89138573661234,8.700272518559593,308,4,,,WIFI
94:98:8f:70:2c:cf,MagentaWLAN-0LUI,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:11,100,5500,-79,48.89138573661234,8.700272518559593,308,4,,,WIFI
ae:8b:a9:20:a3:ea,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,1,2412,-63,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:9f:8e:16,HaugWeiser-Gast,[ESS],2026-04-08 14:10:11,44,5220,-71,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:1f:8e:16,HaugWeiser-Gast,[ESS],2026-04-08 14:10:11,11,2462,-52,48.89138573661234,8.700272518559593,308,4,,,WIFI
d6:fb:e4:12:8f:91,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,48,5240,-90,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:cf:8e:16,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,44,5220,-71,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:9f:8f:d2,HaugWeiser-Gast,[ESS],2026-04-08 14:10:11,48,5240,-77,48.89138573661234,8.700272518559593,308,4,,,WIFI
0e:ea:14:af:8f:d2,HaugWeiser,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:11,48,5240,-77,48.89138573661234,8.700272518559593,308,4,,,WIFI
84:a3:29:84:bd:c2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,100,5500,-84,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
68:d7:9a:6e:b8:80,SK-Mitarbeiter,[WPA2-EAP/SHA1+FT/EAP+EAP/SHA256-CCMP-128][RSN-EAP/SHA1+FT/EAP+EAP/SHA256-CCMP-128][ESS][MFPC],2026-04-08 14:10:19,104,5520,-90,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
82:5a:1c:33:f0:13,AGP Media,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,44,5220,-82,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
54:ec:2f:10:e5:8d,o2de-M100,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,40,5200,-76,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
cc:00:f1:e8:96:cf,MagentaWLAN-COQ3,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:19,100,5500,-90,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
94:18:65:4e:39:d6,StadtApo,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,8,2447,-76,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
00:09:4f:9d:9d:4d,ISAR,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][WPA-PSK-TKIP][ESS],2026-04-08 14:10:19,11,2462,-80,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
86:5a:1c:33:f0:13,AGP Mitarbeiter,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,44,5220,-82,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
8a:5a:1c:33:f0:13,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,44,5220,-82,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
6a:d7:9a:1e:b8:80,SK-Gast,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2026-04-08 14:10:19,104,5520,-84,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
54:ec:2f:d0:e5:8c,o2de-M104,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,40,5200,-75,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
e4:18:6b:94:1d:1c,ZYXEL-693-5G,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:19,36,5180,-90,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
98:ba:5f:84:92:33,RaPOS-FUTARI,[WPA-PSK-CCMP-128][WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,40,5200,-90,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
8e:5a:1c:33:f0:13,AGP Gaeste,[ESS],2026-04-08 14:10:19,44,5220,-82,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
08:45:d1:d8:c8:4f,Telekom_SIM,[WPA2-FT/EAP+EAP/SHA256-CCMP-128][RSN-FT/EAP+EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:19,132,5660,-84,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
48:4a:e9:d9:e1:d2,WiFi4EU,[RSN-OWE_TRANSITION-CCMP-128][ESS],2026-04-08 14:10:19,108,5540,-84,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
04:b4:fe:83:a0:c8,FRITZ!Box 7590 KR,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:19,36,5180,-90,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
0e:ea:14:8f:8f:d2,HaugWeiser-INT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,48,5240,-77,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
6a:d7:9a:2e:b8:80,SK-Technik,[WPA2-PSK-CCMP-128][RSN-PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],2026-04-08 14:10:19,104,5520,-90,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
54:ec:2f:90:e5:8c,o2de-M103,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,40,5200,-75,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
54:ec:2f:50:e5:8c,o2de-M102,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,40,5200,-76,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
54:ec:2f:10:e5:8c,o2 free Wifi,[ESS],2026-04-08 14:10:19,40,5200,-75,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
cc:00:f1:e8:96:d2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,100,5500,-86,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
48:4a:e9:d9:2d:d2,PF-WLAN,[RSN-OWE_TRANSITION-CCMP-128][ESS],2026-04-08 14:10:19,104,5520,-67,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
94:98:8f:70:2c:d2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:19,100,5500,-80,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
84:a3:29:84:bd:bf,MagentaWLAN-8AF7,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:19,100,5500,-84,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
84:a3:29:84:bd:be,MagentaWLAN-8AF7,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:19,11,2462,-86,48.89141200233797,8.700151721487885,304,5.5,,,WIFI
40:2b:50:eb:b7:22,pwn-U,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,40,5200,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
34:e1:a9:64:ca:ea,goldner_adler,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,1,2412,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
08:45:d1:d8:c8:4b,THA-MDE-DE,[WPA2-FT/EAP+EAP/SHA256-CCMP-128][RSN-FT/EAP+EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:28,132,5660,-84,48.89145284859114,8.700021987032754,303,6,,,WIFI
54:ec:2f:10:e5:88,o2 free Wifi,[ESS],2026-04-08 14:10:28,1,2412,-67,48.89145284859114,8.700021987032754,303,6,,,WIFI
54:ec:2f:50:e5:88,o2de-M102,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,1,2412,-67,48.89145284859114,8.700021987032754,303,6,,,WIFI
48:4a:e9:d9:e1:d3,,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:28,108,5540,-77,48.89145284859114,8.700021987032754,303,6,,,WIFI
48:4a:e9:d9:e1:d2,WiFi4EU,[RSN-OWE_TRANSITION-CCMP-128][ESS],2026-04-08 14:10:28,108,5540,-77,48.89145284859114,8.700021987032754,303,6,,,WIFI
48:4a:e9:d9:e1:d1,,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],2026-04-08 14:10:28,108,5540,-77,48.89145284859114,8.700021987032754,303,6,,,WIFI
48:4a:e9:d9:e1:d0,PF-WLAN,[RSN-OWE_TRANSITION-CCMP-128][ESS],2026-04-08 14:10:28,108,5540,-77,48.89145284859114,8.700021987032754,303,6,,,WIFI
04:b4:fe:83:a0:c9,FRITZ!Box 7590 KR,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,11,2462,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
04:b4:fe:83:a0:c8,FRITZ!Box 7590 KR,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,36,5180,-84,48.89145284859114,8.700021987032754,303,6,,,WIFI
7c:5a:1c:33:f0:13,AGP Intern,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,44,5220,-79,48.89145284859114,8.700021987032754,303,6,,,WIFI
42:99:ea:c2:10:d7,HUAWEI_E5586_10C2,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,10,2457,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
34:e1:a9:64:ca:e9,goldner_adler,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,64,5320,-82,48.89145284859114,8.700021987032754,303,6,,,WIFI
22:0b:8b:0c:5b:8b,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,40,5200,-90,48.89145284859114,8.700021987032754,303,6,,,WIFI
30:68:93:8e:d1:68,TP-Link_D168,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,4,2427,-55,48.89145284859114,8.700021987032754,303,6,,,WIFI
08:45:d1:d8:c8:49,Thalia_Free_WiFi,[ESS],2026-04-08 14:10:28,132,5660,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
6a:d7:9a:2e:b8:80,SK-Technik,[WPA2-PSK-CCMP-128][RSN-PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],2026-04-08 14:10:28,104,5520,-82,48.89145284859114,8.700021987032754,303,6,,,WIFI
40:ed:00:c6:b2:63,TP-Link_3D81_5G_EXT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,44,5220,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
c8:4f:86:98:e8:cc,AGP Intern,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,1,2412,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
40:ed:00:c6:b2:64,TP-Link_3D81_EXT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,6,2437,-86,48.89145284859114,8.700021987032754,303,6,,,WIFI
50:e6:36:5e:f7:bf,HS Pforzheim,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-08 14:10:28,52,5260,-90,48.89145284859114,8.700021987032754,303,6,,,WIFI
24:f2:7f:77:55:32,Tally's Bunny Wifi,[ESS],2026-04-08 14:10:28,116,5580,-90,48.89145284859114,8.700021987032754,303,6,,,WIFI
cc:00:f1:e8:96:cf,MagentaWLAN-COQ3,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:28,100,5500,-82,48.89145284859114,8.700021987032754,303,6,,,WIFI
24:f2:7f:77:55:30,TWShop,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,116,5580,-90,48.89145284859114,8.700021987032754,303,6,,,WIFI
24:f2:7f:77:55:31,TWStaff,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,116,5580,-90,48.89145284859114,8.700021987032754,303,6,,,WIFI
08:3a:2f:08:51:53,NVR083a2f085153,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,13,2472,-80,48.89145284859114,8.700021987032754,303,6,,,WIFI
54:ec:2f:d0:e5:88,o2de-M104,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-08 14:10:28,1,2412,-59,48.89145284859114,8.700021987032754,303,6,,,WIFI
94:98:8f:70:2c:ce,MagentaWLAN-0LUI,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2026-04-08 14:10:28,6,2437,-74,48.89145284859114,8.700021987032754,303,6,,,WIFI
